thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,print_config.started,print_effect.started,print_config_1.started,print_distance.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
65,65,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.17056965827941895,None,,,,,2,0,2,0,0,65,65,180,240.22987961769104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.44375172859115,133.93087188360295,184.6722577378524,184.6722577378524,108.25233744503936,75.15734881338173,4.0,4.2,-255,5,0,-258,226,2,240.20511960983276,240.20564150810242,240.21793222427368,240.22987961769104,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.36899304389954,240.40231728553772,2,0.17056965827941895,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
66,66,0,catch,None,None,None,None,None,None,None,None,None,None,1,0.185258150100708,None,,,,,2,0,2,0,0,66,66,129,240.43117904663086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,83,189,136,112,78,4.0,4.1,-206,-270,0,0,203,-274,240.40333127975464,240.40383315086365,240.41892218589783,240.43117904663086,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.56906819343567,240.6345579624176,1,0.185258150100708,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
67,67,0,critical,hwd,60.0,2.1,lower,133.0,57.0,57.0,133.0,55.0,55.0,2,0.15939688682556152,None,,,,,2,0,2,0,0,67,67,42,240.66265439987183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,55.0,55.0,2.1,2.11,-191,255,0,254,190,-286,240.63535356521606,240.63586044311523,240.65054082870483,240.66265439987183,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.80257725715637,240.83626246452332,2,0.15939688682556152,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
68,68,0,critical,dhw,45.0,2.1,lower,65.0,65.0,133.0,57.0,57.0,133.0,3,0.14576935768127441,None,,,,,2,0,2,0,0,68,68,24,240.86114645004272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,133.0,57.0,57.0,133.0,2.1,2.12,-157,-255,0,-260,191,256,240.8370337486267,240.83745861053467,240.8494119644165,240.86114645004272,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.00568509101868,241.02451920509338,3,0.14576935768127441,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
69,69,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.16836094856262207,None,,,,,2,0,2,0,0,69,69,151,241.053729057312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.98149749665461,72.41154093231552,148.7372650882363,65.38131425581942,60.311687365455064,70.73270746703923,1.0,1.2,-165,-17,0,4,164,6,241.02537202835083,241.02699375152588,241.04195022583008,241.053729057312,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.18599581718445,241.234845161438,2,0.16836094856262207,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
70,70,0,critical,hdw,45.0,2.1,lower,133.0,57.0,65.0,65.0,57.0,133.0,1,0.1842060089111328,None,,,,,2,0,2,0,0,70,70,20,241.26382422447205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,65.0,65.0,57.0,133.0,2.1,2.11,-157,289,0,262,195,-262,241.23561453819275,241.2361602783203,241.2517273426056,241.26382422447205,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.40290927886963,241.4521300792694,1,0.1842060089111328,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
71,71,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.15793585777282715,None,,,,,2,0,2,0,0,71,71,155,241.48038959503174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.68219589451067,171.20426904821645,154.19920028394353,66.68028851011462,178.11523991806058,112.8291399504941,3.0,3.2,-215,-275,0,19,186,269,241.45297765731812,241.45349550247192,241.4683015346527,241.48038959503174,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.61970734596252,241.65282654762268,2,0.15793585777282715,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
72,72,0,critical,dhw,45.0,4.0,lower,65.0,65.0,133.0,57.0,57.0,133.0,3,0.14103174209594727,None,,,,,2,0,2,0,0,72,72,52,241.68234944343567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,133.0,57.0,57.0,133.0,4.0,4.1,-157,-289,0,-7,191,-277,241.65354204177856,241.65408945083618,241.66974067687988,241.68234944343567,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.8230209350586,241.84347343444824,3,0.14103174209594727,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
73,73,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.1773974895477295,None,,,,,2,0,2,0,0,73,73,158,241.87160086631775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98103032050791,73.520909760875,88.18303861110441,188.36800934714762,181.6987705505009,95.63952702075663,2.2,2.21,-227,-265,0,260,238,253,241.8443741798401,241.84493136405945,241.85964059829712,241.87160086631775,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.0024938583374,242.05129671096802,2,0.1773974895477295,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
74,74,0,critical,wdh,60.0,4.0,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,0.17406392097473145,None,,,,,2,0,2,0,0,74,74,83,242.08011841773987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,4.0,4.1,-246,-281,0,-14,208,-273,242.05206489562988,242.0525839328766,242.06792068481445,242.08011841773987,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.21961736679077,242.26851677894592,1,0.17406392097473145,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
75,75,0,critical,hdw,45.0,1.0,upper,200.0,125.0,117.0,117.0,125.0,200.0,2,0.15366482734680176,None,,,,,2,0,2,0,0,75,75,109,242.29334092140198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,117.0,117.0,125.0,200.0,1.0,1.1,-697,290,-480,263,-226,268,242.26928901672363,242.26976823806763,242.28161311149597,242.29334092140198,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.43585443496704,242.45314240455627,2,0.15366482734680176,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
76,76,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.16462302207946777,None,,,,,2,0,2,0,0,76,76,152,242.48233580589294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.96839966476149,83.12298735414943,156.86562129602405,171.23888572437704,78.78542558030415,116.16424210669325,4.0,4.1,-223,-271,0,-20,240,-263,242.45403146743774,242.45456552505493,242.47008967399597,242.48233580589294,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.622545003891,242.65628600120544,3,0.16462302207946777,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
77,77,0,critical,whd,60.0,3.0,upper,125.0,200.0,200.0,125.0,100.0,100.0,2,0.18073010444641113,None,,,,,2,0,2,0,0,77,77,93,242.6842577457428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,100.0,100.0,3.0,3.2,-258,-286,0,0,208,279,242.65706825256348,242.6575539112091,242.6721649169922,242.6842577457428,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.81942057609558,242.86827564239502,2,0.18073010444641113,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
78,78,0,critical,dhw,45.0,2.1,upper,117.0,117.0,200.0,125.0,125.0,200.0,1,0.15239405632019043,None,,,,,2,0,2,0,0,78,78,1,242.8945276737213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,200.0,125.0,125.0,200.0,2.1,2.11,-217,275,0,265,258,-253,242.86905884742737,242.86958122253418,242.8824827671051,242.8945276737213,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.03590869903564,243.05326795578003,1,0.15239405632019043,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
79,79,0,critical,whd,45.0,3.0,lower,57.0,133.0,133.0,57.0,65.0,65.0,2,0.16004204750061035,None,,,,,2,0,2,0,0,79,79,86,243.07818508148193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,65.0,65.0,3.0,3.2,-191,-281,0,-9,157,267,243.05403852462769,243.05453824996948,243.06609988212585,243.07818508148193,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.21871066093445,243.25156116485596,2,0.16004204750061035,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
80,80,0,critical,dwh,60.0,2.1,lower,55.0,55.0,57.0,133.0,133.0,57.0,3,0.13894343376159668,None,,,,,2,0,2,0,0,80,80,6,243.27598786354065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,57.0,133.0,133.0,57.0,2.1,2.11,-190,284,0,283,191,-270,243.25230431556702,243.2527859210968,243.26427817344666,243.27598786354065,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.42318987846375,243.4251811504364,3,0.13894343376159668,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
81,81,0,critical,dwh,45.0,4.0,lower,65.0,65.0,57.0,133.0,133.0,57.0,2,0.19821929931640625,None,,,,,2,0,2,0,0,81,81,64,243.45136880874634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,57.0,133.0,133.0,57.0,4.0,4.2,-195,1,0,-263,191,-17,243.42618942260742,243.4277217388153,243.43923020362854,243.45136880874634,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.58577513694763,243.66784811019897,2,0.19821929931640625,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
82,82,0,critical,wdh,60.0,3.0,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,0.16161084175109863,None,,,,,2,0,2,0,0,82,82,81,243.69260215759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,3.0,3.1,-246,261,0,-8,208,-289,243.6686134338379,243.6691391468048,243.68100261688232,243.69260215759277,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8363437652588,243.8697485923767,1,0.16161084175109863,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
83,83,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.1587207317352295,None,,,,,2,0,2,0,0,83,83,153,243.89833688735962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9812687092797,199.98102229348194,90.00584062955869,97.82487972050637,97.56601691459336,168.56290095220425,2.2,2.22,-245,288,0,-251,229,-283,243.87061381340027,243.87114572525024,243.88621950149536,243.89833688735962,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.03956413269043,244.05944895744324,2,0.1587207317352295,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
84,84,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.1416921615600586,None,,,,,2,0,2,0,0,84,84,130,244.08937978744507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.02109253463425,131.22453234256528,149.37387991241303,158.46855966941934,185.3236406230476,131.64908992890955,2.1,2.11,-241,255,0,259,241,-261,244.0606186389923,244.06132984161377,244.07652854919434,244.08937978744507,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.21958088874817,244.23725366592407,3,0.1416921615600586,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
85,85,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.18904423713684082,None,,,,,2,0,2,0,0,85,85,209,244.26531410217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.51545600926525,196.51545600926525,189.07953442583286,85.56723398531946,90.74094765990178,122.76075916885341,2.2,2.21,-237,-251,0,282,200,252,244.23815751075745,244.2387614250183,244.2532081604004,244.26531410217285,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.40260004997253,244.46992897987366,2,0.18904423713684082,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
86,86,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.15845990180969238,None,,,,,2,0,2,0,0,86,86,196,244.4957172870636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.70779821399982,156.58740263021326,159.88604725281706,159.88604725281706,67.87887250604959,128.13390877139923,1.0,1.2,-254,-18,0,-18,240,-15,244.4708330631256,244.47137665748596,244.48358821868896,244.4957172870636,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.63606333732605,244.67041683197021,1,0.15845990180969238,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
87,87,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.1528472900390625,None,,,,,2,0,2,0,0,87,87,179,244.69595575332642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.35566203589116,141.29171538459616,196.12333097474118,196.12333097474118,159.33245138207826,72.84755585950788,2.2,2.21,-265,-265,0,250,230,275,244.6713469028473,244.67202019691467,244.68412280082703,244.69595575332642,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.83593487739563,244.85364937782288,2,0.1528472900390625,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
88,88,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,0.15207195281982422,None,,,,,2,0,2,0,0,88,88,192,244.87884712219238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.62256510465633,82.62256510465633,72.45851303674013,80.38276856957242,75.83111749410676,63.30355783500759,1.0,1.2,-178,3,0,0,168,-2,244.85465240478516,244.85523796081543,244.86683464050293,244.87884712219238,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.02002215385437,245.0375678539276,3,0.15207195281982422,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
89,89,0,critical,hdw,45.0,2.1,upper,200.0,125.0,117.0,117.0,125.0,200.0,2,0.16608524322509766,None,,,,,2,0,2,0,0,89,89,45,245.0655858516693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,117.0,117.0,125.0,200.0,2.1,2.12,-217,-255,0,-266,254,277,245.03828477859497,245.03892636299133,245.0534975528717,245.0655858516693,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.20274591445923,245.23643898963928,2,0.16608524322509766,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
90,90,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.15006756782531738,None,,,,,2,0,2,0,0,90,90,154,245.26501941680908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.06149719841808,131.86397667625062,100.5897213327304,98.04538615702853,57.93377946333383,160.07925982565808,2.1,2.12,-211,-268,0,-284,225,287,245.2372829914093,245.23780012130737,245.25278782844543,245.26501941680908,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.4022731781006,245.42106819152832,1,0.15006756782531738,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
91,91,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.17661809921264648,None,,,,,2,0,2,0,0,91,91,136,245.4472393989563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.58346623732729,88.92276344472077,106.62520636521768,148.48061522753102,191.94141540014687,155.3158235786221,3.0,3.1,-215,285,0,7,248,-260,245.42205548286438,245.4227797985077,245.4349229335785,245.4472393989563,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.58552432060242,245.6345226764679,2,0.17661809921264648,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
92,92,0,critical,wdh,60.0,2.1,lower,57.0,133.0,55.0,55.0,133.0,57.0,3,0.135911226272583,None,,,,,2,0,2,0,0,92,92,10,245.66329717636108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,55.0,55.0,133.0,57.0,2.1,2.12,-190,-283,0,-252,152,256,245.63529253005981,245.63578963279724,245.65105271339417,245.66329717636108,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.8032476902008,245.80513834953308,3,0.135911226272583,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
